roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi,band,metric_type
L_DLPFC,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.8407649957465373,1.3039212999628754e-30,***,-0.48891836006869605,-0.532997263621475,-0.4448394565159171,beta2,band_power
L_DLPFC,log10_power_beta3,WS->TS,WS → TS,61,-0.6525078754339655,3.714596915713906e-06,***,-0.07880832578108309,-0.10974090174888054,-0.04787574981328563,beta3,band_power
L_DLPFC,log10_power_beta3,TS->ESS1,TS → ESS1,61,-1.205658116994604,1.9790994543862955e-13,***,-0.1249762327625951,-0.15152430554134905,-0.09842815998384118,beta3,band_power
L_DLPFC,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6796461506341207,1.6936019085035805e-06,***,-0.10285784348518855,-0.14161789073090977,-0.06409779623946732,beta3,band_power
L_DLPFC,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.4804703301364288,6.594128878669644e-17,***,-0.20378455854367822,-0.23903798294557477,-0.16853113414178167,beta3,band_power
L_DLPFC,log10_power_beta3,WS->LSS1,WS → LSS1,61,-2.084493763186732,1.0958404970984094e-23,***,-0.30664240202886667,-0.34431810399479823,-0.2689667000629351,beta3,band_power
L_DLPFC,log10_power_delta,WS->TS,WS → TS,61,-0.4327524621923233,0.0012796537674865935,**,-0.09015411501390405,-0.14350919208704177,-0.036799037940766326,delta,band_power
L_DLPFC,log10_power_delta,TS->ESS1,TS → ESS1,61,0.51321022645978,0.00017151142814682347,***,0.08050243401295619,0.040328583945113065,0.1206762840807993,delta,band_power
L_DLPFC,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.4370071386380123,2.2595134000856176e-16,***,0.3171053669367282,0.2605889771936494,0.373621756679807,delta,band_power
L_DLPFC,log10_power_delta,WS->ESS1,WS → ESS1,61,-0.041955979729755434,0.7442892587120452,ns,-0.00965168100094791,-0.06856843848592278,0.04926507648402697,delta,band_power
L_DLPFC,log10_power_delta,WS->LSS1,WS → LSS1,61,0.9956540724030242,1.180564847213987e-10,***,0.3074536859357802,0.22836743759852018,0.38653993427304023,delta,band_power
L_DLPFC,log10_power_theta,WS->TS,WS → TS,61,0.15214853038783008,0.23939054751909708,ns,0.02070628486897147,-0.014148641313742515,0.055561211051685454,theta,band_power
L_DLPFC,log10_power_theta,TS->ESS1,TS → ESS1,61,0.45501638323536625,0.0007472228125926009,***,0.07255961490960673,0.0317184914976625,0.11340073832155095,theta,band_power
L_DLPFC,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.344047765882175,3.2953107953431018e-15,***,0.2647432529591532,0.2142957189141783,0.31519078700412806,theta,band_power
L_DLPFC,log10_power_theta,WS->ESS1,WS → ESS1,61,0.4518990480200782,0.0008063936470742593,***,0.09326589977857819,0.04040784185103185,0.14612395770612452,theta,band_power
L_DLPFC,log10_power_theta,WS->LSS1,WS → LSS1,61,1.292074907962327,1.512915341891201e-14,***,0.3580091527377313,0.28704546408467746,0.4289728413907852,theta,band_power
L_DLPFC,theta_peak_height_log10,WS->TS,WS → TS,61,0.31947637079743435,0.015357893468376632,*,0.058664917623685,0.011635514437872467,0.10569432080949753,theta,peak_height
L_DLPFC,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.30203021110777245,0.021601372191431704,*,0.055286992019910594,0.0084054033172659,0.10216858072255529,theta,peak_height
L_DLPFC,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.38107693681357124,0.004201334144706409,**,0.05857025564551405,0.01920671106140559,0.0979338002296225,theta,peak_height
L_DLPFC,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.5429044787908303,7.832022127655904e-05,***,0.11395190964359558,0.06019578803542522,0.16770803125176595,theta,peak_height
L_DLPFC,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.8320349475800163,1.7818407860782034e-08,***,0.17252216528910963,0.1194174509928541,0.22562687958536515,theta,peak_height
L_STG,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.645394974808438,4.555773722140948e-06,***,-0.1635821410086553,-0.22849639240111047,-0.09866788961620017,alpha1,peak_height
L_STG,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.9414901695069908,3.429471864142779e-22,***,-0.6114950815955345,-0.692160523428306,-0.5308296397627629,alpha1,peak_height
L_STG,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6893909739846255,1.2743606852504194e-06,***,-0.1380517162565407,-0.18933855868390542,-0.08676487382917597,alpha1,peak_height
L_STG,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.406476368583679,7.976465490878299e-27,***,-0.7750772226041898,-0.857565667772773,-0.6925887774356065,alpha1,peak_height
L_STG,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.591829033229047,1.6889797587910548e-28,***,-0.9131289388607304,-1.003359882813713,-0.8228979949077478,alpha1,peak_height
L_STG,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.2800826094536564,0.032612289090060906,*,-0.07422168805024006,-0.14209115340567197,-0.006352222694808132,alpha2,peak_height
L_STG,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.744305306260481,5.098019262324128e-20,***,-0.5726002853217879,-0.6566737224349374,-0.48852684820863834,alpha2,peak_height
L_STG,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.6204134529667596,9.272983947125974e-06,***,-0.1421060715801061,-0.20076865327073604,-0.08344348988947617,alpha2,peak_height
L_STG,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.7803782547785407,1.9965045199491778e-20,***,-0.6468219733720278,-0.7398689418947947,-0.553775004849261,alpha2,peak_height
L_STG,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.0065650164153888,7.02371440410511e-23,***,-0.788928044952134,-0.8896244353729055,-0.6882316545313625,alpha2,peak_height
L_STG,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.4107248883676278,0.0021467094869322702,**,-0.07295334488782165,-0.11844418248014363,-0.02746250729549967,beta1,peak_height
L_STG,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.2736278790702953,0.03667542257760196,*,-0.03197082044039527,-0.06189506405823639,-0.0020465768225541546,beta1,peak_height
L_STG,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.7161141248020735,5.808055957096713e-07,***,0.13377859502200587,0.08593386203526697,0.18162332800874476,beta1,peak_height
L_STG,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.5213220451082073,0.00013873706841380733,***,-0.10492416532821693,-0.15647066476737131,-0.05337766588906255,beta1,peak_height
L_STG,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,0.11393700323559941,0.37708644240350186,ns,0.028854429693788937,-0.03600564537872635,0.09371450476630422,beta1,peak_height
L_STG,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.7486607078984672,2.2077209832600863e-07,***,-0.09766956822826334,-0.13108168355958721,-0.06425745289693947,beta2,peak_height
L_STG,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.9155017357741934,1.3859392970216808e-09,***,-0.12988420896114333,-0.16621935635282914,-0.09354906156945754,beta2,peak_height
L_STG,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.18139054307128943,0.16174043167751875,ns,-0.0186176426727546,-0.04490456816521318,0.007669282819703988,beta2,peak_height
L_STG,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.3719534506860032,1.4646532123650037e-15,***,-0.22755377718940664,-0.2700327901572977,-0.18507476422151556,beta2,peak_height
L_STG,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.4970224320025147,4.140752346943358e-17,***,-0.24617141986216123,-0.28828663922427117,-0.2040562005000513,beta2,peak_height
L_STG,beta3_peak_height_log10,WS->TS,WS → TS,61,0.31489844222546115,0.016815392421078938,*,0.04074812897066125,0.00760703009724957,0.07388922784407292,beta3,peak_height
L_STG,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.06373230257396319,0.6204690465406207,ns,-0.007395196603171417,-0.037113215845449125,0.022322822639106295,beta3,peak_height
L_STG,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.569927640970905,3.7726437541728276e-05,***,-0.04865202146983892,-0.07051507982284509,-0.026788963116832754,beta3,peak_height
L_STG,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.2626839576402277,0.04457820185471247,*,0.03335293236748984,0.0008344539215054542,0.06587141081347422,beta3,peak_height
L_STG,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.09204357766098722,0.4750033003710064,ns,-0.015299089102349079,-0.05786891044654037,0.02727073224184221,beta3,peak_height
L_STG,delta_peak_height_log10,WS->TS,WS → TS,61,0.10007076903020351,0.43753610411627014,ns,0.01587270172771982,-0.024750426395527023,0.05649582985096667,delta,peak_height
L_STG,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,1.040081929339475,3.019891576261437e-11,***,0.1348606068456342,0.10165225641644159,0.1680689572748268,delta,peak_height
L_STG,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.7018916607262299,8.832853135604323e-07,***,0.13317926687793952,0.08458374148168407,0.18177479227419496,delta,peak_height
L_STG,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.8048282707813886,4.071384823027022e-08,***,0.150733308573354,0.1027670600483096,0.19869955709839843,delta,peak_height
L_STG,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,1.191761964122369,3.0042117716353196e-13,***,0.28391257545129356,0.22289922792927352,0.3449259229733136,delta,peak_height
L_STG,log10_power_alpha1,WS->TS,WS → TS,61,-1.285054612281054,1.861248210297637e-14,***,-0.2437375103275304,-0.2923144924582304,-0.19516052819683044,alpha1,band_power
L_STG,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.7875943163624726,1.657127778725598e-20,***,-0.5359874179356686,-0.6127793110823693,-0.45919552478896797,alpha1,band_power
L_STG,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,0.06294707416900512,0.6247730579290995,ns,0.011796393279507347,-0.03619942927886531,0.05979221583788,alpha1,band_power
L_STG,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.4229464727992567,5.614619891377111e-27,***,-0.7797249282631992,-0.8621439288112364,-0.697305927715162,alpha1,band_power
L_STG,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.2713364850587476,1.5196700658371928e-25,***,-0.7679285349836918,-0.8545188008297651,-0.6813382691376186,alpha1,band_power
L_STG,log10_power_alpha2,WS->TS,WS → TS,61,-0.7534904575133503,1.9108886251250756e-07,***,-0.17389254443024474,-0.23299873234057175,-0.11478635651991773,alpha2,band_power
L_STG,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-1.802390947625576,1.1323741246238478e-20,***,-0.5743926442946815,-0.656011333688141,-0.49277395490122194,alpha2,band_power
L_STG,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,-0.20574538809399295,0.11332172309516274,ns,-0.03932379128703773,-0.08827405298223939,0.009626470408163938,alpha2,band_power
L_STG,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-1.9396841077156481,3.585391034091301e-22,***,-0.7482851887249262,-0.8470872228953026,-0.6494831545545499,alpha2,band_power
L_STG,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-2.222912145802181,4.499911111861952e-25,***,-0.787608980011964,-0.8783530188445225,-0.6968649411794055,alpha2,band_power
L_STG,log10_power_beta1,WS->TS,WS → TS,61,-0.9934214494315011,1.264377098076535e-10,***,-0.12244223881746144,-0.15400881458491494,-0.09087566305000792,beta1,band_power
L_STG,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.9860631395839917,1.58512128183917e-10,***,-0.12850614842768743,-0.16188327357808907,-0.09512902327728577,beta1,band_power
L_STG,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.8122221879584118,3.253781785321433e-08,***,0.13459602473582585,0.09215487615495144,0.17703717331670027,beta1,band_power
L_STG,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.4657837524136161,9.981784842452915e-17,***,-0.25094838724514895,-0.29479582801719667,-0.20710094647310123,beta1,band_power
L_STG,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.5147062214784571,0.00016495284475822296,***,-0.11635236250932307,-0.17424795899767295,-0.058456766020973196,beta1,band_power
L_STG,log10_power_beta2,WS->TS,WS → TS,61,-1.6665966997311523,3.976092266431102e-19,***,-0.20138410964984604,-0.23233152804028534,-0.17043669125940675,beta2,band_power
L_STG,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.4804517490625995,6.597581795825254e-17,***,-0.2600591247047208,-0.3050482535430351,-0.21506999586640654,beta2,band_power
L_STG,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.29418061048880584,0.02508614707367174,*,-0.0459604285828821,-0.0859733047035285,-0.005947552462235703,beta2,band_power
L_STG,log10_power_beta2,WS->ESS1,WS → ESS1,61,-2.141753300747761,2.877851484508712e-24,***,-0.46144323435456674,-0.5166228387426768,-0.4062636299664567,beta2,band_power
L_STG,log10_power_beta2,WS->LSS1,WS → LSS1,61,-2.5744466650639075,2.4032877270523393e-28,***,-0.5074036629374488,-0.5578813496265024,-0.4569259762483951,beta2,band_power
L_STG,log10_power_beta3,WS->TS,WS → TS,61,-0.5948503044644174,1.8982702691375884e-05,***,-0.07729393556860015,-0.11057272173585886,-0.044015149401341436,beta3,band_power
L_STG,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.9218568189575932,1.1402206455485811e-09,***,-0.11678303700378764,-0.1492279069156067,-0.08433816709196859,beta3,band_power
L_STG,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6462744491584811,4.442410852090875e-06,***,-0.10394245042372693,-0.14513377042530323,-0.06275113042215064,beta3,band_power
L_STG,log10_power_beta3,WS->ESS1,WS → ESS1,61,-1.2565608651407971,4.329204416190614e-14,***,-0.19407697257238776,-0.23363368807349724,-0.15452025707127828,beta3,band_power
L_STG,log10_power_beta3,WS->LSS1,WS → LSS1,61,-1.759654842104708,3.416825319347959e-20,***,-0.2980194229961147,-0.341395155821672,-0.25464369017055744,beta3,band_power
L_STG,log10_power_delta,WS->TS,WS → TS,61,-0.4181146354400451,0.0018077503909750287,**,-0.0824143467007664,-0.1328964214188808,-0.031932271982652013,delta,band_power
L_STG,log10_power_delta,TS->ESS1,TS → ESS1,61,0.6256016577956881,8.007105006380146e-06,***,0.10180808750953917,0.060129390538544165,0.14348678448053417,delta,band_power
L_STG,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,1.6211365733263712,1.3515534661809612e-18,***,0.3867075419798732,0.3256143547168586,0.44780072924288783,delta,band_power
L_STG,log10_power_delta,WS->ESS1,WS → ESS1,61,0.08629498404085971,0.5029090116888666,ns,0.01939374080877277,-0.0381642703317737,0.07695175194931925,delta,band_power
L_STG,log10_power_delta,WS->LSS1,WS → LSS1,61,1.2988259617904514,1.2399487351986172e-14,***,0.40610128278864593,0.3260232962333332,0.48617926934395866,delta,band_power
L_STG,log10_power_theta,WS->TS,WS → TS,61,0.23534462186402302,0.07099937898117785,ns,0.03303940370431522,-0.00291546166913563,0.06899426907776607,theta,band_power
L_STG,log10_power_theta,TS->ESS1,TS → ESS1,61,0.6096227422721417,1.256509453684067e-05,***,0.10377777506651177,0.060179135311449604,0.14737641482157393,theta,band_power
L_STG,log10_power_theta,ESS1->LSS1,ESS1 → LSS1,61,1.392455938986537,8.100201770651091e-16,***,0.3257552973333673,0.2658397170876411,0.38567087757909346,theta,band_power
L_STG,log10_power_theta,WS->ESS1,WS → ESS1,61,0.5860257772137886,2.4242101775029792e-05,***,0.136817178770827,0.07702372277491487,0.19661063476673912,theta,band_power
L_STG,log10_power_theta,WS->LSS1,WS → LSS1,61,1.5478601767529108,1.0047817301796765e-17,***,0.4625724761041943,0.3860343534413225,0.5391105987670661,theta,band_power
L_STG,theta_peak_height_log10,WS->TS,WS → TS,61,0.35738890020866154,0.007030254163078018,**,0.06476185441843063,0.018352239964244545,0.11117146887261672,theta,peak_height
L_STG,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.461590432999678,0.0006357030268142358,***,0.08857235738087314,0.03942828416805169,0.1377164305936946,theta,peak_height
L_STG,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.4062859875817348,0.002378144352284315,**,0.07260858593768314,0.02683806248075936,0.11837910939460693,theta,peak_height
L_STG,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.6735242093616001,2.0236625976037498e-06,***,0.15333421179930382,0.09502789621818097,0.21164052738042666,theta,peak_height
L_STG,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9942327623390141,1.233252921423118e-10,***,0.22594279773698694,0.16774049379031664,0.28414510168365725,theta,peak_height
Occipital,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.598597375816947,1.710281593594219e-05,***,-0.1645522100777185,-0.23495642427818902,-0.09414799587724797,alpha1,peak_height
Occipital,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.886518337044896,1.3420126995131461e-21,***,-0.6389131455277148,-0.7256513718966546,-0.552174919158775,alpha1,peak_height
Occipital,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.4841329629023208,0.00036187726821237557,***,-0.09114335351424263,-0.13935923325511193,-0.04292747377337334,alpha1,peak_height
Occipital,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.1484170478154287,2.466877677221752e-24,***,-0.8034653556054336,-0.8992461224932462,-0.7076845887176211,alpha1,peak_height
Occipital,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.396730536476059,9.826417688056743e-27,***,-0.8946087091196759,-0.9902055756282401,-0.7990118426111118,alpha1,peak_height
Occipital,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.451287758391918,0.0008185077801405912,***,-0.12315969229916074,-0.19305447946014598,-0.053264905138175514,alpha2,peak_height
Occipital,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.311862147521726,8.45092031357012e-15,***,-0.44998724305506593,-0.5378372389122413,-0.36213724719789053,alpha2,peak_height
Occipital,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.04354073465782377,0.7349959892690618,ns,-0.0069511930574291895,-0.047838955288680075,0.0339365691738217,alpha2,peak_height
Occipital,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.4324325223940428,2.57431980436875e-16,***,-0.5731469353542268,-0.6756227893656943,-0.47067108134275926,alpha2,peak_height
Occipital,alpha2_peak_height_log10,WS->LSS1,WS → LSS1,61,-1.358278404099688,2.1778088722952882e-15,***,-0.5800981284116559,-0.6894792602943132,-0.4707169965289986,alpha2,peak_height
Occipital,beta1_peak_height_log10,WS->TS,WS → TS,61,-0.6018486058273919,1.5619968222509452e-05,***,-0.08063163685487795,-0.114943789239105,-0.0463194844706509,beta1,peak_height
Occipital,beta1_peak_height_log10,TS->ESS1,TS → ESS1,61,0.2537639604371583,0.05206991095859316,ns,0.02844544475665156,-0.0002631893014349747,0.057154078814738093,beta1,peak_height
Occipital,beta1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.34917294472366117,0.008365328825734252,**,0.045311156792271864,0.012076261955245714,0.07854605162929801,beta1,peak_height
Occipital,beta1_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.33576319515501474,0.011051274215071892,*,-0.05218619209822638,-0.0919925335642479,-0.012379850632204856,beta1,peak_height
Occipital,beta1_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.03845655148810357,0.7649444192304312,ns,-0.006875035305954527,-0.05266120780719948,0.03891113719529043,beta1,peak_height
Occipital,beta2_peak_height_log10,WS->TS,WS → TS,61,-0.3854437289796295,0.0038127806647786926,**,-0.0633721955552444,-0.10548047670714414,-0.021263914403344658,beta2,peak_height
Occipital,beta2_peak_height_log10,TS->ESS1,TS → ESS1,61,-0.524355374924046,0.00012810802861078053,***,-0.08096672278922122,-0.12051345304069921,-0.04141999253774323,beta2,peak_height
Occipital,beta2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.04777342045452818,0.7103723927140809,ns,-0.004541652587642234,-0.028889317591876382,0.019806012416591915,beta2,peak_height
Occipital,beta2_peak_height_log10,WS->ESS1,WS → ESS1,61,-0.7751948447461207,9.962780143029017e-08,***,-0.1443389183444656,-0.1920261723641328,-0.09665166432479841,beta2,peak_height
Occipital,beta2_peak_height_log10,WS->LSS1,WS → LSS1,61,-0.73569908116612,3.249237099463967e-07,***,-0.14888057093210785,-0.20070894164726483,-0.09705220021695089,beta2,peak_height
Occipital,beta3_peak_height_log10,WS->TS,WS → TS,61,0.30139488170312956,0.021866444663198998,*,0.02867830588165922,0.004308764039637002,0.053047847723681436,beta3,peak_height
Occipital,beta3_peak_height_log10,TS->ESS1,TS → ESS1,61,0.38079334446028856,0.004227799995801255,**,0.041177856509414454,0.013482680384820624,0.06887303263400829,beta3,peak_height
Occipital,beta3_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.2454000258765651,0.06005061519404181,ns,-0.02083579334315319,-0.042581082231271675,0.0009094955449652949,beta3,peak_height
Occipital,beta3_peak_height_log10,WS->ESS1,WS → ESS1,61,0.6108114898693973,1.215269793083459e-05,***,0.06985616239107369,0.04056562968291852,0.09914669509922885,beta3,peak_height
Occipital,beta3_peak_height_log10,WS->LSS1,WS → LSS1,61,0.35964042375746996,0.006700263769024663,**,0.04902036904792049,0.01411133592108433,0.08392940217475664,beta3,peak_height
Occipital,delta_peak_height_log10,WS->TS,WS → TS,61,-0.12398021838542286,0.33677352362620216,ns,-0.02401517574542951,-0.07362447776625256,0.02559412627539353,delta,peak_height
Occipital,delta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.4735356624763673,0.00047244220854146014,***,0.0742178935787818,0.034077125615697354,0.11435866154186623,delta,peak_height
Occipital,delta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.039405326878776854,0.7593266581408021,ns,-0.006692769849635054,-0.05019191286230276,0.03680637316303266,delta,peak_height
Occipital,delta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.2335506696623481,0.07311943657516261,ns,0.05020271783335228,-0.0048496314911340085,0.10525506715783856,delta,peak_height
Occipital,delta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.17506410512486087,0.17663363515066138,ns,0.04350994798371725,-0.020143392567794745,0.10716328853522925,delta,peak_height
Occipital,log10_power_alpha1,WS->TS,WS → TS,61,-1.2325835570028958,8.841611352242421e-14,***,-0.23433708496341818,-0.2830287244636597,-0.18564544546317668,alpha1,band_power
Occipital,log10_power_alpha1,TS->ESS1,TS → ESS1,61,-1.7312152847828752,7.181757821465094e-20,***,-0.5830332289705702,-0.6692857850346602,-0.4967806729064802,alpha1,band_power
Occipital,log10_power_alpha1,ESS1->LSS1,ESS1 → LSS1,61,-0.05857723187908754,0.6489620774223732,ns,-0.009759857561598523,-0.05243199323997393,0.03291227811677689,alpha1,band_power
Occipital,log10_power_alpha1,WS->ESS1,WS → ESS1,61,-2.4653474958578077,2.291664081584774e-27,***,-0.8173703139339883,-0.9022825861280614,-0.7324580417399151,alpha1,band_power
Occipital,log10_power_alpha1,WS->LSS1,WS → LSS1,61,-2.3369522011299155,3.579428144717951e-26,***,-0.8271301714955868,-0.9177772429698083,-0.7364831000213652,alpha1,band_power
Occipital,log10_power_alpha2,WS->TS,WS → TS,61,-0.8173422047323599,2.785441900050913e-08,***,-0.19616292608846983,-0.2576300299075143,-0.13469582226942534,alpha2,band_power
Occipital,log10_power_alpha2,TS->ESS1,TS → ESS1,61,-1.4951751582398716,4.361013307398785e-17,***,-0.4206243809554718,-0.49267407056036605,-0.3485746913505775,alpha2,band_power
Occipital,log10_power_alpha2,ESS1->LSS1,ESS1 → LSS1,61,0.06830700144038933,0.5956620204995642,ns,0.008990689730839786,-0.02471921568734272,0.042700595149022295,alpha2,band_power
Occipital,log10_power_alpha2,WS->ESS1,WS → ESS1,61,-1.8347073336404254,4.9589246448125315e-21,***,-0.6167873070439417,-0.7028863601810242,-0.5306882539068591,alpha2,band_power
Occipital,log10_power_alpha2,WS->LSS1,WS → LSS1,61,-1.7287967235569492,7.652312376834405e-20,***,-0.6077966173131018,-0.6978384015963764,-0.517754833029827,alpha2,band_power
Occipital,log10_power_beta1,WS->TS,WS → TS,61,-1.004051015032296,9.121839335468677e-11,***,-0.107218382274877,-0.13456749336354779,-0.07986927118620621,beta1,band_power
Occipital,log10_power_beta1,TS->ESS1,TS → ESS1,61,-0.5475859810111039,6.90883880653722e-05,***,-0.06282141902061805,-0.09220367686807601,-0.03343916117316009,beta1,band_power
Occipital,log10_power_beta1,ESS1->LSS1,ESS1 → LSS1,61,0.2634812578555736,0.04395635395624118,*,0.03300834579004182,0.0009232177505652459,0.06509347382951838,beta1,band_power
Occipital,log10_power_beta1,WS->ESS1,WS → ESS1,61,-1.0914387774154375,6.279903517515112e-12,***,-0.17003980129549504,-0.20994054161888576,-0.13013906097210431,beta1,band_power
Occipital,log10_power_beta1,WS->LSS1,WS → LSS1,61,-0.8273268003864643,2.056339416389096e-08,***,-0.13703145550545318,-0.17945167605897577,-0.09461123495193058,beta1,band_power
Occipital,log10_power_beta2,WS->TS,WS → TS,61,-1.013549959197294,6.814322103468953e-11,***,-0.15386739918604497,-0.1927478415119644,-0.11498695686012554,beta2,band_power
Occipital,log10_power_beta2,TS->ESS1,TS → ESS1,61,-1.0786066580733211,9.29087315005307e-12,***,-0.16267872213759071,-0.2013062931931667,-0.12405115108201473,beta2,band_power
Occipital,log10_power_beta2,ESS1->LSS1,ESS1 → LSS1,61,-0.3802393707752661,0.004279946452754933,**,-0.057439452930026585,-0.09612804779915923,-0.01875085806089393,beta2,band_power
Occipital,log10_power_beta2,WS->ESS1,WS → ESS1,61,-1.497360145307156,4.1017160462429374e-17,***,-0.3165461213236358,-0.370688891393239,-0.2624033512540326,beta2,band_power
Occipital,log10_power_beta2,WS->LSS1,WS → LSS1,61,-1.8561199752695576,2.8821005948787266e-21,***,-0.37398557425366225,-0.42558900199763716,-0.32238214650968733,beta2,band_power
Occipital,log10_power_beta3,WS->TS,WS → TS,61,-0.4986604737109085,0.0002498763251116907,***,-0.05586859980001954,-0.08456269840272433,-0.027174501197314755,beta3,band_power
Occipital,log10_power_beta3,TS->ESS1,TS → ESS1,61,-0.638763135809536,5.5070429815095334e-06,***,-0.07555120076598956,-0.10584343256739018,-0.04525896896458895,beta3,band_power
Occipital,log10_power_beta3,ESS1->LSS1,ESS1 → LSS1,61,-0.6225448996672756,8.730825775514658e-06,***,-0.09715967371973525,-0.13713068285064234,-0.05718866458882815,beta3,band_power
Occipital,log10_power_beta3,WS->ESS1,WS → ESS1,61,-0.9118156772598738,1.5520005390437082e-09,***,-0.1314198005660091,-0.1683331533603058,-0.09450644777171241,beta3,band_power
Occipital,log10_power_beta3,WS->LSS1,WS → LSS1,61,-1.3299143596665326,4.9788914208556085e-15,***,-0.22857947428574435,-0.2725987911850247,-0.184560157386464,beta3,band_power
Occipital,log10_power_delta,WS->TS,WS → TS,61,-0.5781726167072851,3.009868809229499e-05,***,-0.18438523826306943,-0.26606197437307044,-0.10270850215306841,delta,band_power
Occipital,log10_power_delta,TS->ESS1,TS → ESS1,61,0.3486620855103369,0.008455570511006347,**,0.06298873863774838,0.01671997096307553,0.10925750631242123,delta,band_power
Occipital,log10_power_delta,ESS1->LSS1,ESS1 → LSS1,61,0.9545583082462394,4.174342534526064e-10,***,0.23409983559725128,0.17128989375346468,0.29690977744103786,delta,band_power
