roi,band,contrast,contrast_label,classification,power_dz,power_p,peak_dz,peak_p,exp_dz,r_exp_blp,r_exp_oph,decoupling_index
L_DLPFC,alpha1,ESS1->LSS1,ESS1 → LSS1,FALSE_NEGATIVE,0.0080506162393469,0.9500731951482128,-0.6115430184237474,1.1905528769743052e-05,1.475943922083816,0.2200776488564835,0.01565343389518652,0.20442421496129698
L_DLPFC,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.6462818621921063,5.658530660927041e-29,-2.760427427704625,6.0367831950175795e-30,1.2282538706982369,0.17398334187565004,-0.006270490046930317,0.16771285182871973
L_DLPFC,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.5340144408346275,5.496882929549789e-28,-2.8168004206550297,2.0522404102269167e-30,2.101560902177296,0.24845314391744253,-0.07051584907033173,0.1779372948471108
L_STG,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.285054612281054,1.8612482102976372e-14,-0.645394974808438,4.555773722140948e-06,0.3719559927161235,0.05412608021706366,-0.0009780181616336897,0.05314806205542997
L_STG,alpha1,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.7875943163624726,1.6571277787255982e-20,-1.9414901695069908,3.429471864142779e-22,1.1533016582292446,0.29441449685475696,0.09562606240418713,0.19878843445056982
L_STG,alpha1,ESS1->LSS1,ESS1 → LSS1,FALSE_NEGATIVE,0.0629470741690051,0.6247730579290995,-0.6893909739846255,1.2743606852504194e-06,1.5491207519187324,0.18825900712629548,-0.10105292601514955,0.08720608111114593
L_STG,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.4229464727992567,5.6146198913771104e-27,-2.406476368583679,7.976465490878299e-27,1.162834273845471,0.07463015687878016,-0.05243237428573802,0.022197782593042142
L_STG,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.271336485058748,1.5196700658371928e-25,-2.591829033229047,1.6889797587910546e-28,2.2214622386067817,0.19462293706777664,-0.08643535756463946,0.10818757950313718
Occipital,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.2325835570028958,8.841611352242422e-14,-0.598597375816947,1.710281593594219e-05,-0.1934061301910339,-0.11559612882642349,-0.29746145596090917,-0.18186532713448567
Occipital,alpha1,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.7312152847828752,7.181757821465094e-20,-1.886518337044896,1.3420126995131461e-21,0.6131225871366638,0.33021585670043235,0.20442552268290534,0.125790334017527
Occipital,alpha1,ESS1->LSS1,ESS1 → LSS1,FALSE_NEGATIVE,-0.0585772318790875,0.6489620774223732,-0.4841329629023208,0.0003618772682123,1.297624273423792,0.06258429706831636,0.011075921377082187,0.051508375691234176
Occipital,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.465347495857808,2.291664081584774e-27,-2.1484170478154287,2.466877677221752e-24,0.2607726018651106,0.19909002993462985,-0.01141907900042377,0.18767095093420608
Occipital,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.3369522011299155,3.579428144717951e-26,-2.396730536476059,9.826417688056743e-27,1.2078373305405357,0.23854283785824373,0.01160011809838846,0.22694271975985528
R_DLPFC,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.3900776598330529,8.675000438924058e-16,-0.8668017218519531,6.166729621553749e-09,0.1447320503459737,-0.06244784486167283,-0.20844106839813073,-0.14599322353645788
R_DLPFC,alpha1,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.814738539782699,8.251995592045936e-21,-2.1873002185038115,1.0100951638085116e-24,0.8451058450407537,0.20539551919001486,0.0719196732297657,0.13347584596024917
R_DLPFC,alpha1,ESS1->LSS1,ESS1 → LSS1,OPPOSITE_DIRECTION,0.3682401164596599,0.0055669607754202,-0.5760844913263848,3.187481122319997e-05,1.6330897765201176,0.361914447308685,0.014529839430105846,0.34738460787857917
R_DLPFC,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.489523310087859,1.3817424747718524e-27,-2.574412188238769,2.404973863667181e-28,0.7271531218428792,0.07648070342429915,-0.09981128590573507,-0.02333058248143592
R_DLPFC,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.227816272587157,4.028492693825472e-25,-2.8339907540080818,1.4818340311171884e-30,1.9632232969571488,0.13764601593188064,-0.24047673485699644,-0.1028307189251158
R_STG,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.4005284092223704,6.420468487045609e-16,-0.991523942796228,1.3402754765200929e-10,0.1925869032683794,0.11309872555084105,-0.030131048909057302,0.08296767664178376
R_STG,alpha1,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.6697633643116423,3.653452060899522e-19,-2.165689592378984,1.656989424512301e-24,0.8880142922914518,0.34082915964732824,0.17600831794746108,0.16482084169986716
R_STG,alpha1,ESS1->LSS1,ESS1 → LSS1,OPPOSITE_DIRECTION,0.3688006504929261,0.0054996263231755,-0.5882420751368108,2.2801051711506768e-05,1.6287963107653043,0.37272307222938045,-0.019823857329885855,0.3528992148994946
R_STG,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.368789568316564,1.7929178432857214e-26,-2.666968005606948,3.751649138499718e-29,0.804723297664746,0.24054569472022627,0.11609651740447866,0.12444917731574762
R_STG,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.110528136437038,5.949326740337399e-24,-2.949426225097389,1.7307990791506288e-31,2.1466420782779694,0.277235266743043,-0.06546100785937561,0.21177425888366738
SPG,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.2370409975250427,7.740509398354337e-14,-0.8220708590698105,2.4126989358535932e-08,0.0365187964408672,0.08690558930627762,0.06019194389520724,0.02671364541107038
SPG,alpha1,TS->ESS1,TS → ESS1,VALID_OSCILLATORY,-1.6232078213582983,1.2778214546153965e-18,-1.900936991965357,9.362173518351949e-22,0.7548644810402941,0.32138039661306117,0.17580187083702178,0.14557852577603939
SPG,alpha1,ESS1->LSS1,ESS1 → LSS1,NO_CLEAR_PATTERN,0.279187658852798,0.0331509534770806,-0.495423039013065,0.0002715024731501,1.583930449525698,0.2340570661381858,-0.020922991578856614,0.2131340745593292
SPG,alpha1,WS->ESS1,WS → ESS1,VALID_OSCILLATORY,-2.2670812740948105,1.6707114545084928e-25,-2.3252353197561035,4.6241982893356237e-26,0.6055722470859176,0.29002549762325425,0.24547648692171745,0.0445490107015368
SPG,alpha1,WS->LSS1,WS → LSS1,VALID_OSCILLATORY,-2.0770599089132267,1.3058218626304117e-23,-2.6448136358099474,5.826554813751155e-29,1.9952581633335225,0.20497182847563974,-0.042367179561577484,0.16260464891406226
VmPFC,alpha1,WS->TS,WS → TS,VALID_OSCILLATORY,-1.3447210775235767,3.2312620428398705e-15,-0.8884689748150881,3.176322190707665e-09,0.2673433190857017,-0.04430963737910952,-0.19010288179894053,-0.145793244419831
