roi,metric,contrast,contrast_label,n,dz,p,stars,mean_delta,ci95_lo,ci95_hi
L_STG,power_delta,WS->ESS1,WS → ESS1,61,-0.07687123267752413,0.5505117695166808,ns,-1.3645967422534013,-5.911023817690955,3.181830333184152
L_STG,power_delta,WS->LSS1,WS → LSS1,61,0.9898539387621911,1.4108383879810648e-10,***,31.337435067362723,23.229279436165328,39.44559069856012
L_STG,power_theta,WS->TS,WS → TS,61,0.10164843705546918,0.43038256333032054,ns,0.37709939801140613,-0.5730346435914943,1.3272334396143064
L_STG,power_theta,TS->ESS1,TS → ESS1,61,0.41583764553592883,0.0019064100662930625,**,2.7421477166487955,1.0532755147735644,4.431019918524027
L_STG,power_theta,ESS1->LSS1,ESS1 → LSS1,61,0.8967902430959716,2.461065389687004e-09,***,16.28025581661909,11.630821734755052,20.929689898483126
L_STG,power_theta,WS->ESS1,WS → ESS1,61,0.38456107132669426,0.003888512762084896,**,3.1192471146602014,1.0418754306128024,5.1966187987076005
L_STG,power_theta,WS->LSS1,WS → LSS1,61,0.9518925284020229,4.530779506505413e-10,***,19.399502931279287,14.17996054319556,24.61904531936301
L_STG,theta_peak_cf_hz,WS->TS,WS → TS,61,-0.4202552047245685,0.0017194048653937687,**,-0.5327868852459017,-0.8574778247391726,-0.2080959457526308
L_STG,theta_peak_cf_hz,TS->ESS1,TS → ESS1,61,-0.22868618130197674,0.07913679212004998,ns,-0.3401639344262295,-0.7211228028762159,0.04079493402375689
L_STG,theta_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,-0.3191058460742448,0.01547147443759682,*,-0.45901639344262296,-0.8274194122551772,-0.09061337463006863
L_STG,theta_peak_cf_hz,WS->ESS1,WS → ESS1,61,-0.6523135423010455,3.7354080426285006e-06,***,-0.8729508196721312,-1.2156895053036592,-0.5302121340406031
L_STG,theta_peak_cf_hz,WS->LSS1,WS → LSS1,61,-0.8791809679123755,4.221908986209365e-09,***,-1.3319672131147542,-1.7199790736676681,-0.9439553525618403
L_STG,theta_peak_height_log10,WS->TS,WS → TS,61,0.35738890020866154,0.007030254163078018,**,0.06476185441843063,0.018352239964244545,0.11117146887261672
L_STG,theta_peak_height_log10,TS->ESS1,TS → ESS1,61,0.461590432999678,0.0006357030268142358,***,0.08857235738087314,0.03942828416805169,0.1377164305936946
L_STG,theta_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,0.4062859875817348,0.002378144352284315,**,0.07260858593768314,0.02683806248075936,0.11837910939460693
L_STG,theta_peak_height_log10,WS->ESS1,WS → ESS1,61,0.6735242093616001,2.0236625976037498e-06,***,0.15333421179930382,0.09502789621818097,0.21164052738042666
L_STG,theta_peak_height_log10,WS->LSS1,WS → LSS1,61,0.9942327623390141,1.233252921423118e-10,***,0.22594279773698694,0.16774049379031664,0.28414510168365725
L_STG,theta_peak_power_log10,WS->TS,WS → TS,61,0.13983043490972744,0.27915037829970785,ns,0.03432130103403837,-0.028541217785364476,0.09718381985344121
L_STG,theta_peak_power_log10,TS->ESS1,TS → ESS1,61,0.22360542092313454,0.08585686933557966,ns,0.06575160354048346,-0.009558590280797766,0.14106179736176466
L_STG,theta_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,0.9204405486622902,1.1909108359099715e-09,***,0.35019123700603133,0.25275078805434115,0.4476316859577215
L_STG,theta_peak_power_log10,WS->ESS1,WS → ESS1,61,0.27486271109774024,0.035865536432342554,*,0.10007290457452182,0.0068268588199393715,0.1933189503291043
L_STG,theta_peak_power_log10,WS->LSS1,WS → LSS1,61,1.0380163572786063,3.2172523787889145e-11,***,0.45026414158055317,0.3391695519610079,0.5613587312000985
L_STG,theta_peak_present,WS->TS,WS → TS,61,0.5913770167636584,2.0904438134357684e-05,***,0.26229508196721313,0.1487010669508831,0.37588909698354317
L_STG,theta_peak_present,TS->ESS1,TS → ESS1,61,0.12803687993289598,0.3213265032932463,ns,0.01639344262295082,-0.016398324951053454,0.0491852101969551
L_STG,theta_peak_present,ESS1->LSS1,ESS1 → LSS1,61,,,ns,0.0,0.0,0.0
L_STG,theta_peak_present,WS->ESS1,WS → ESS1,61,0.6164655758915614,1.0365575959471305e-05,***,0.2786885245901639,0.16290680356381598,0.39447024561651184
L_STG,theta_peak_present,WS->LSS1,WS → LSS1,61,0.6164655758915614,1.0365575959471305e-05,***,0.2786885245901639,0.16290680356381598,0.39447024561651184
Occipital,alpha1_peak_cf_hz,WS->TS,WS → TS,61,0.04150880163144394,0.7469185759019475,ns,0.01639344262295082,-0.08475511967328536,0.11754200491918701
Occipital,alpha1_peak_cf_hz,TS->ESS1,TS → ESS1,61,-0.7558780731843362,1.7791078265869008e-07,***,-0.5778688524590164,-0.7736664161408644,-0.38207128877716845
Occipital,alpha1_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,-0.04607622030744928,0.7202103736962123,ns,-0.045081967213114756,-0.29566736341148553,0.20550342898525603
Occipital,alpha1_peak_cf_hz,WS->ESS1,WS → ESS1,61,-0.7979528083772317,5.013487021715504e-08,***,-0.5614754098360656,-0.741687231954725,-0.3812635877174062
Occipital,alpha1_peak_cf_hz,WS->LSS1,WS → LSS1,61,-0.8447746373458693,1.2085505801466551e-08,***,-0.6065573770491803,-0.790448500925128,-0.4226662531732327
Occipital,alpha1_peak_height_log10,WS->TS,WS → TS,61,-0.598597375816947,1.710281593594219e-05,***,-0.1645522100777185,-0.23495642427818902,-0.09414799587724797
Occipital,alpha1_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.886518337044896,1.3420126995131461e-21,***,-0.6389131455277148,-0.7256513718966546,-0.552174919158775
Occipital,alpha1_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.4841329629023208,0.00036187726821237557,***,-0.09114335351424263,-0.13935923325511193,-0.04292747377337334
Occipital,alpha1_peak_height_log10,WS->ESS1,WS → ESS1,61,-2.1484170478154287,2.466877677221752e-24,***,-0.8034653556054336,-0.8992461224932462,-0.7076845887176211
Occipital,alpha1_peak_height_log10,WS->LSS1,WS → LSS1,61,-2.396730536476059,9.826417688056743e-27,***,-0.8946087091196759,-0.9902055756282401,-0.7990118426111118
Occipital,alpha1_peak_power_log10,WS->TS,WS → TS,61,-1.076641918926337,9.865550061847544e-12,***,-0.27360575006991805,-0.3386911652846368,-0.20852033485519933
Occipital,alpha1_peak_power_log10,TS->ESS1,TS → ESS1,61,-1.7560309570872983,3.754726477581188e-20,***,-0.6940974003804143,-0.7953294417478753,-0.5928653590129533
Occipital,alpha1_peak_power_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.13080140467795742,0.31107573108500824,ns,-0.027855640961319466,-0.08239756984132644,0.026686287918687508
Occipital,alpha1_peak_power_log10,WS->ESS1,WS → ESS1,61,-2.3425555478608224,3.16782865398835e-26,***,-0.9677031504503323,-1.0735022573477626,-0.861904043552902
Occipital,alpha1_peak_power_log10,WS->LSS1,WS → LSS1,61,-2.4274556620572274,5.101540202168554e-27,***,-0.9955587914116517,-1.100596526896616,-0.8905210559266874
Occipital,alpha1_peak_present,WS->TS,WS → TS,61,,,ns,0.0,0.0,0.0
Occipital,alpha1_peak_present,TS->ESS1,TS → ESS1,61,-0.18259954864490685,0.1590081660978512,ns,-0.03278688524590164,-0.07877336920841088,0.013199598716607593
Occipital,alpha1_peak_present,ESS1->LSS1,ESS1 → LSS1,61,-0.05688187660501994,0.6584516992310864,ns,-0.01639344262295082,-0.09020527616730482,0.057418390921403176
Occipital,alpha1_peak_present,WS->ESS1,WS → ESS1,61,-0.18259954864490685,0.1590081660978512,ns,-0.03278688524590164,-0.07877336920841088,0.013199598716607593
Occipital,alpha1_peak_present,WS->LSS1,WS → LSS1,61,-0.22555753422051872,0.0832209642797414,ns,-0.04918032786885246,-0.10502269583279003,0.006662040095085114
Occipital,alpha2_peak_cf_hz,WS->TS,WS → TS,61,0.00971110284388893,0.9397938434537983,ns,0.004098360655737705,-0.10398811714071342,0.11218483845218884
Occipital,alpha2_peak_cf_hz,TS->ESS1,TS → ESS1,61,0.9524242780910209,4.4573300263432623e-10,***,0.45491803278688525,0.3325881837976342,0.5772478817761363
Occipital,alpha2_peak_cf_hz,ESS1->LSS1,ESS1 → LSS1,61,-0.1021490839619799,0.4281271310866419,ns,-0.07377049180327869,-0.2587305472600968,0.11118956365353941
Occipital,alpha2_peak_cf_hz,WS->ESS1,WS → ESS1,61,0.792123317334246,5.979740332231493e-08,***,0.45901639344262296,0.31060571742551946,0.6074270694597265
Occipital,alpha2_peak_cf_hz,WS->LSS1,WS → LSS1,61,0.6619625295213085,2.8286504041014917e-06,***,0.38524590163934425,0.236195083232199,0.5342967200464894
Occipital,alpha2_peak_height_log10,WS->TS,WS → TS,61,-0.451287758391918,0.0008185077801405912,***,-0.12315969229916074,-0.19305447946014598,-0.053264905138175514
Occipital,alpha2_peak_height_log10,TS->ESS1,TS → ESS1,61,-1.311862147521726,8.45092031357012e-15,***,-0.44998724305506593,-0.5378372389122413,-0.36213724719789053
Occipital,alpha2_peak_height_log10,ESS1->LSS1,ESS1 → LSS1,61,-0.04354073465782377,0.7349959892690618,ns,-0.0069511930574291895,-0.047838955288680075,0.0339365691738217
Occipital,alpha2_peak_height_log10,WS->ESS1,WS → ESS1,61,-1.4324325223940428,2.57431980436875e-16,***,-0.5731469353542268,-0.6756227893656943,-0.47067108134275926
