roi,stage,aperiodic_exponent_mean,aperiodic_exponent_std,aperiodic_exponent_sem,aperiodic_offset_mean,aperiodic_offset_std,aperiodic_offset_sem,power_delta_mean,power_delta_std,power_delta_sem,log10_power_delta_mean,log10_power_delta_std,log10_power_delta_sem,delta_peak_cf_hz_mean,delta_peak_cf_hz_std,delta_peak_cf_hz_sem,delta_peak_height_log10_mean,delta_peak_height_log10_std,delta_peak_height_log10_sem,delta_peak_power_log10_mean,delta_peak_power_log10_std,delta_peak_power_log10_sem,delta_peak_present_mean,delta_peak_present_std,delta_peak_present_sem,power_theta_mean,power_theta_std,power_theta_sem,log10_power_theta_mean,log10_power_theta_std,log10_power_theta_sem,theta_peak_cf_hz_mean,theta_peak_cf_hz_std,theta_peak_cf_hz_sem,theta_peak_height_log10_mean,theta_peak_height_log10_std,theta_peak_height_log10_sem,theta_peak_power_log10_mean,theta_peak_power_log10_std,theta_peak_power_log10_sem,theta_peak_present_mean,theta_peak_present_std,theta_peak_present_sem,power_alpha1_mean,power_alpha1_std,power_alpha1_sem,log10_power_alpha1_mean,log10_power_alpha1_std,log10_power_alpha1_sem,alpha1_peak_cf_hz_mean,alpha1_peak_cf_hz_std,alpha1_peak_cf_hz_sem,alpha1_peak_height_log10_mean,alpha1_peak_height_log10_std,alpha1_peak_height_log10_sem,alpha1_peak_power_log10_mean,alpha1_peak_power_log10_std,alpha1_peak_power_log10_sem,alpha1_peak_present_mean,alpha1_peak_present_std,alpha1_peak_present_sem,power_alpha2_mean,power_alpha2_std,power_alpha2_sem,log10_power_alpha2_mean,log10_power_alpha2_std,log10_power_alpha2_sem,alpha2_peak_cf_hz_mean,alpha2_peak_cf_hz_std,alpha2_peak_cf_hz_sem,alpha2_peak_height_log10_mean,alpha2_peak_height_log10_std,alpha2_peak_height_log10_sem,alpha2_peak_power_log10_mean,alpha2_peak_power_log10_std,alpha2_peak_power_log10_sem,alpha2_peak_present_mean,alpha2_peak_present_std,alpha2_peak_present_sem,power_beta1_mean,power_beta1_std,power_beta1_sem,log10_power_beta1_mean,log10_power_beta1_std,log10_power_beta1_sem,beta1_peak_cf_hz_mean,beta1_peak_cf_hz_std,beta1_peak_cf_hz_sem,beta1_peak_height_log10_mean,beta1_peak_height_log10_std,beta1_peak_height_log10_sem,beta1_peak_power_log10_mean,beta1_peak_power_log10_std,beta1_peak_power_log10_sem,beta1_peak_present_mean,beta1_peak_present_std,beta1_peak_present_sem,power_beta2_mean,power_beta2_std,power_beta2_sem,log10_power_beta2_mean,log10_power_beta2_std,log10_power_beta2_sem,beta2_peak_cf_hz_mean,beta2_peak_cf_hz_std,beta2_peak_cf_hz_sem,beta2_peak_height_log10_mean,beta2_peak_height_log10_std,beta2_peak_height_log10_sem,beta2_peak_power_log10_mean,beta2_peak_power_log10_std,beta2_peak_power_log10_sem,beta2_peak_present_mean,beta2_peak_present_std,beta2_peak_present_sem,power_beta3_mean,power_beta3_std,power_beta3_sem,log10_power_beta3_mean,log10_power_beta3_std,log10_power_beta3_sem,beta3_peak_cf_hz_mean,beta3_peak_cf_hz_std,beta3_peak_cf_hz_sem,beta3_peak_height_log10_mean,beta3_peak_height_log10_std,beta3_peak_height_log10_sem,beta3_peak_power_log10_mean,beta3_peak_power_log10_std,beta3_peak_power_log10_sem,beta3_peak_present_mean,beta3_peak_present_std,beta3_peak_present_sem,power_broadband_mean,power_broadband_std,power_broadband_sem,log10_power_broadband_mean,log10_power_broadband_std,log10_power_broadband_sem
R_DLPFC,ESS1,1.6362466194470262,0.2757395169981869,0.03530482743065159,1.6410560641957952,0.3385553085685804,0.043347565393839875,27.42184921785689,13.805802522165502,1.7676518799077767,1.385103494268926,0.2199463339127489,0.028161242346867277,2.7827868852459017,0.8903129246647702,0.11399288903800864,0.1148647621990364,0.1130609521978883,0.014475971561659915,1.0580265479463462,0.2923854232889617,0.03743611733577776,0.8688524590163934,0.34036303344446667,0.043579020846725436,15.405362312423135,11.008869354300598,1.4095412837135237,1.1002669324392054,0.27290582545322395,0.0349420104065423,5.864754098360656,1.070994252330324,0.1371267624944394,0.3202934736503843,0.11050229206732885,0.014148368701734387,0.7163092269907962,0.30062677652079856,0.03849131449000704,1.0,0.0,0.0,3.8502401431681186,2.1076232536054484,0.2698535054656604,0.5253098633485296,0.23127170111200668,0.029611307027154605,8.959016393442623,0.6864466595398674,0.08789048852784352,0.29498241825444943,0.16684094429676982,0.021361793952816503,0.38049349239568614,0.26530330833949345,0.0339686078356638,1.0,0.0,0.0,1.933584447795478,1.0989749534605349,0.14070932416548645,0.22440174991391934,0.2315499950265055,0.029646938911671344,11.10655737704918,0.49677924421853475,0.06360606444516334,0.2479504225984802,0.14943645464669073,0.019133377401195997,0.1781328926294326,0.2446141744727301,0.03131963568684941,0.9672131147540983,0.1795562228341584,0.022989818544221455,3.297192187050313,1.7661574019518291,0.22613328321630183,0.46490107967088057,0.21036406483117817,0.026934358510985502,14.934426229508198,1.8967634930675668,0.2428556796229924,0.18706994889825557,0.10396138641863832,0.013310891550540598,-0.08635744118003812,0.22871359952877054,0.029283775681885647,1.0,0.0,0.0,0.945383166338961,0.4781019940957481,0.061214687613715436,-0.0770076496896196,0.21619093869196485,0.027680413259883175,19.7827868852459,0.8055477042516702,0.10313981468949109,0.1344092470217694,0.09286837460105542,0.01189057692835854,-0.34484031353957506,0.2281094919822495,0.029206427636485177,0.9180327868852459,0.2765912728927599,0.03541388359785716,2.0477529861257504,1.2462716392678606,0.1595687322407125,0.23749320512880545,0.2582981075020664,0.03307168377713633,24.528688524590162,2.19900468046329,0.28155369824435456,0.18084456557833425,0.08320034177217325,0.010652712169859656,-0.448299621273529,0.24744587806195134,0.031682198179308084,1.0,0.0,0.0,61.51913363702256,31.65010939407979,4.052381256352818,1.7376519944049513,0.2110951311263668,0.027027961958445555
R_DLPFC,LSS1,2.123181458664066,0.2880539416733342,0.03688152794422611,2.2523392735173893,0.3735833082373677,0.04783244118172192,73.05956082968143,43.64821395427513,5.588581129348879,1.793228694245484,0.2524340521387313,0.03232086842466114,3.2540983606557377,0.279477948141294,0.03578348449005899,0.23085390527083566,0.16707051243095117,0.0213911871404491,1.3960066008894938,0.3181129045017416,0.040730183758794294,0.9344262295081968,0.24958982745138691,0.03195670276986545,37.55428482479829,29.531095155707256,3.7810692847382157,1.4607307399991725,0.31531161076471953,0.04037151484893042,5.467213114754099,0.993180297743132,0.12716370653385525,0.4259495933373327,0.16259577448328635,0.020818255655112767,1.1310321053512888,0.3924247977622459,0.050244846713775666,1.0,0.0,0.0,4.517277508480276,2.4435193843312826,0.3128605980253283,0.5907744992244889,0.2421225524153169,0.031000616172646243,8.89344262295082,0.7209065710291488,0.09230262807769486,0.20141141665632573,0.11306182395446719,0.014476083178652338,0.4409964879318231,0.26976311324188695,0.034539627340475706,0.9672131147540983,0.1795562228341584,0.022989818544221455,2.193033114482612,1.3892002383913913,0.17786886412566902,0.25876281902816267,0.2717769996216187,0.03479747906907591,11.12704918032787,0.49079644206227047,0.06284004512381947,0.17529624146775077,0.1632461369839497,0.020901526040523057,0.20740260988403633,0.30170519856434524,0.038629392283713614,0.819672131147541,0.3876509048663706,0.04963361236225397,4.450441668299929,2.6358588031132517,0.3374871370942783,0.5757702991255894,0.2558203458520293,0.03275443890624819,15.258196721311476,1.453420687202804,0.18609145001937258,0.27369657851242596,0.17733088356810797,0.022704893047804195,0.02074922351459991,0.30785988692274097,0.039417419378081915,0.9344262295081968,0.24958982745138694,0.03195670276986545,0.9266179015325656,0.5099994294218303,0.06529873571072835,-0.09084057733550892,0.22388075943194605,0.028664993914673642,19.799180327868854,0.8646045243963026,0.11070126567956803,0.1212030281244855,0.0768626726636333,0.009841256791155101,-0.37744775526409513,0.2398597882197604,0.030710898905023317,0.9344262295081968,0.24958982745138694,0.03195670276986545,1.6117409434236751,1.0703016222604504,0.13703808030134507,0.13245782830125175,0.2534475488514178,0.032450633381575764,24.21311475409836,2.023732147117965,0.25911234993688465,0.135533857194238,0.08883579111990765,0.01137425752136344,-0.5470516055797796,0.2684818808029192,0.03437558233652145,1.0,0.0,0.0,138.5775172104375,80.76027977984322,10.340294245518873,2.0712857675188032,0.25334508388580634,0.032437514087076444
R_DLPFC,TS,1.4651905203939644,0.2710241148557595,0.034701082052706285,1.5683305911913414,0.37993244626551725,0.048645365005109485,22.647519688365595,15.122256641694394,1.936206557947064,1.2734974165735418,0.26557858428472086,0.0340038533088113,2.581967213114754,0.954944709869165,0.12226814116007245,-0.039380109627833774,0.1468911900813287,0.018807489667643285,0.9589321123360884,0.3461405276645806,0.04431875318049917,0.3442622950819672,0.47907013758040845,0.06133864568481871,11.485344438707674,6.92478941236121,0.8866284305510814,0.9819654023191858,0.2680212830329402,0.034316608835149295,6.594262295081967,1.1851194862634364,0.15173900136884697,0.2418720987258599,0.14458499747877457,0.018512211962287927,0.6131909924736048,0.28676635962293046,0.036716669955834814,1.0,0.0,0.0,19.08818146672875,18.035966464462565,2.309268872684132,1.0954669817522833,0.42205228271985784,0.054038257448007096,9.754098360655737,0.32110422528716087,0.04111318313903779,0.9637824867482442,0.34258677881127403,0.04386374226525668,1.0830441106707946,0.43323805903531837,0.05547044934706595,1.0,0.0,0.0,9.6644179994895,9.027625028505126,1.1558689418539174,0.82524723381852,0.37448118901505456,0.047947403035048665,10.795081967213115,0.4318279863974377,0.05528990804603297,0.8954817422728171,0.3365487094652447,0.043090646705372625,0.9509946772951136,0.39989978760326494,0.051201921090549836,1.0,0.0,0.0,4.504046947154053,3.6703523327790837,0.4699404609434602,0.55889389258785,0.26608096332526887,0.03406817635370675,14.668032786885245,2.1711754264085705,0.2779905273843284,0.221213860224566,0.12576606117969089,0.016102694074897332,0.09109799522563519,0.31669913220654816,0.04054916876518216,0.9672131147540983,0.1795562228341584,0.02298981854422145,1.6397881610990779,1.0777679644398241,0.13799404745850347,0.14386852990673826,0.24154390047284008,0.030926527383364398,19.709016393442624,0.8662422773451487,0.11091095845723918,0.23496276914478473,0.13758813220399432,0.01761635516319424,-0.09252938604851742,0.2620129658731474,0.03354732265236214,0.9672131147540983,0.1795562228341584,0.022989818544221455,2.3884332995554587,1.3798577840694237,0.1766726854233687,0.30437843763335254,0.2636828886803784,0.03376113435832879,22.672131147540984,1.9782889195414122,0.2532939408639023,0.1395843088744267,0.13410385476180753,0.01717023915067607,-0.27470826748481114,0.25785449218697415,0.033014884656301466,0.8032786885245902,0.4008188340197078,0.05131959292622469,84.04195795681721,53.14286059272647,6.804246061001548,1.848747905165107,0.2571648275058604,0.03292658214233175
R_DLPFC,WS,1.4369375352347469,0.27206807216735546,0.03483474708966617,1.6257560536830151,0.38540034823817243,0.04934545811346718,30.460763932863053,26.72056422288847,3.421217673145207,1.3648991873819663,0.3125407098291216,0.04001673733853332,1.7377049180327868,0.8689388038341613,0.11125621329554877,-0.0605454062485779,0.18997817998571262,0.024324213420700787,1.2609442832016078,0.3910655583233704,0.05007081393694031,0.26229508196721313,0.44353276257274366,0.05678855106783203,11.044135827779183,7.45008288885823,0.953885368330864,0.954591638516655,0.2772413666200084,0.03549711957035801,7.065573770491803,0.6722190233105174,0.08606882637621732,0.1870731267521888,0.18199142698793297,0.023301614486070377,0.5981911599869516,0.3312620423355821,0.042413758340846826,0.9344262295081968,0.24958982745138694,0.03195670276986545,34.138642285887244,31.66900732671924,4.054800888685154,1.3567194805484262,0.4203550581177498,0.05382095010540784,9.655737704918034,0.33280354072832735,0.042611126985475506,1.1729466394541033,0.3616865598979129,0.04630921864299126,1.3843151626262884,0.4366717275775029,0.055910085553931,1.0,0.0,0.0,14.593691233504385,12.336260818816216,1.5794963452796609,1.0130823183412687,0.3795092638665243,0.048591182051099906,10.78688524590164,0.3841550944762048,0.049186019707060144,0.9973839826604077,0.34210463690125525,0.043802010319413,1.1399339968065278,0.37569305133206765,0.04810256610502727,1.0,0.0,0.0,6.387661128490847,5.709209280110754,0.730989343109316,0.6837251782508773,0.3039081443891397,0.038911450593781496,15.885245901639344,2.3877176037360983,0.3057159121432209,0.30017920719348656,0.16768154841772873,0.021469422281722817,0.20541967212581583,0.3845850045946206,0.04924106405727369,1.0,0.0,0.0,2.674383864293365,1.936420679917824,0.24793326209421523,0.3353390552608688,0.2782414039828621,0.03562516123411412,19.65983606557377,0.7866500530801027,0.10072021839542335,0.33964443127056715,0.18106771060755478,0.023183344722783848,0.1070897039760953,0.33055500669586924,0.042323231703536635,1.0,0.0,0.0,2.6566756097496156,1.693998611853917,0.21689429687243242,0.34899643056687313,0.25377352070703946,0.0324923698009155,22.577868852459016,1.758634048301975,0.22517001648834276,0.12448813107619167,0.14940025279070113,0.019128742228507307,-0.19164018965827548,0.2429844601678303,0.031110972152068032,0.7377049180327869,0.4435327625727436,0.056788551067832024,118.37936830273487,72.53703944236908,9.287416209770349,1.997732926722005,0.26079696986308054,0.03339163031722234
R_STG,ESS1,1.6312080306249557,0.2773525150124357,0.035511350663733954,1.64623061459055,0.3437757405135121,0.044015973211970955,27.23229558791819,13.507434907103583,1.7294498214022294,1.3852645251246432,0.21218667603135194,0.027167719962386504,2.7254098360655736,0.9461599120840901,0.12114336306083005,0.12235716734311254,0.12115442987954994,0.0155122351918264,1.0940130025709782,0.26806965779843633,0.034322802589190904,0.8688524590163934,0.34036303344446667,0.043579020846725436,16.620966384189384,12.901322286195006,1.651845052533145,1.1240719117566964,0.2837334153894657,0.03632834123917152,6.057377049180328,1.0541519524232805,0.13497032696344743,0.34082583965713253,0.124102849080989,0.0158897415871129,0.7238465959411243,0.3101694242778325,0.03971312533511631,1.0,0.0,0.0,4.116177729927691,2.6086077445146514,0.33399799657644497,0.5446225154738789,0.2434409148397973,0.03116941518409748,8.90983606557377,0.6661968973291069,0.08529777215499469,0.3166947977522008,0.19147093580843272,0.024515341218743533,0.41556591810206106,0.2761874296791137,0.03536217677279983,1.0,0.0,0.0,1.927714046778108,1.0999196600812486,0.1408302814536546,0.22213966956481326,0.23310505798128328,0.029846044320500323,11.073770491803279,0.4880750076727488,0.06249160115564302,0.2352682237951204,0.15015821447021493,0.01922578927706095,0.17895698777312824,0.23931132434057095,0.03064067530117601,0.9508196721311475,0.21803894974650145,0.027917026829387546,3.2872378844948003,1.691080692893783,0.21652069563287982,0.46778136236430623,0.20173561588724945,0.02582959882954458,14.782786885245901,1.832277390887763,0.23459908030085644,0.19144896229304253,0.113038729108614,0.014473126186646763,-0.06463291235897585,0.20231324191776004,0.025903556264259178,0.9672131147540983,0.1795562228341584,0.02298981854422145,0.9690802957023401,0.4819055681141274,0.06170168536362255,-0.06332468335750462,0.20882663791762673,0.026737511165849517,19.762295081967213,0.8470859725014593,0.10845824495400977,0.14131245393284986,0.08918883638318831,0.011419460335348984,-0.32481317120024095,0.21561767668014098,0.027607014580505195,0.9508196721311475,0.21803894974650145,0.027917026829387542,2.1283487896622493,1.3144688754429747,0.16830049358062094,0.2551842991676198,0.25332285442919167,0.0324346678968089,24.5,2.222985979862821,0.2846241889962072,0.20247855166493545,0.0942946789636975,0.012073196488785909,-0.41263595119565416,0.2518031679279727,0.03224009197871668,0.9836065573770492,0.12803687993289598,0.01639344262295082,63.24356315740174,33.36861983256093,4.2724139710280555,1.7489190637445517,0.2114091398225894,0.027068166652181695
R_STG,LSS1,2.140006452063244,0.2981635844525127,0.038175935062908256,2.2967277893369107,0.391069369840314,0.050071301951677576,79.66983319096481,50.09767056987145,6.414349431672407,1.8233360937033793,0.26688899899530977,0.03417163471977327,3.2459016393442623,0.2831806081471702,0.0362575615246637,0.24312221455281893,0.16858564014445418,0.021585179365585884,1.4465016915217142,0.3309356530341624,0.042371968473049575,0.9180327868852459,0.27659127289275987,0.03541388359785716,42.890789970137476,34.90759452121458,4.469459488458968,1.5130949742217235,0.3224336088988019,0.04128339326890624,5.524590163934426,1.0028136645965888,0.12839713276902087,0.45978400614866616,0.16458758378988836,0.021073280704151393,1.186516804800035,0.3907647645736219,0.05003230124371919,1.0,0.0,0.0,4.813913758664438,2.6663564130184434,0.34139195591194965,0.6168456068203155,0.24336222982731326,0.03115934060060154,8.774590163934427,0.7241444924195992,0.09271720142999612,0.2064281078960148,0.11711209402254733,0.014994667121054916,0.4880832649073199,0.2724125442782326,0.03487885222396678,0.9672131147540983,0.1795562228341584,0.022989818544221455,2.3144009799875014,1.565230299816832,0.20040720396497846,0.2740989365395328,0.2815175506227479,0.03604462882808774,11.147540983606557,0.513113553831589,0.06569745848387672,0.17151948409533307,0.1756298097592445,0.02248709286478175,0.22864902563770914,0.3075634360737061,0.03937946273631804,0.8360655737704918,0.3732884438274,0.047794687662666396,4.765457801668345,2.8056640276980733,0.3592284682464235,0.607209817895161,0.2521652691664066,0.03228645429150559,15.163934426229508,1.3873575346541882,0.17763293008851688,0.2968756014074441,0.19892886856543995,0.02547023165970008,0.07306492426307522,0.29949972661934027,0.03834701053709564,0.9508196721311475,0.21803894974650145,0.027917026829387542,0.9621919911519282,0.5186099882795844,0.06640120480135372,-0.0711327799750076,0.2155329826155939,0.027596170616731752,19.700819672131146,0.9092346508317998,0.11641556781937974,0.1273197332905985,0.07697931492694413,0.009856191302617731,-0.34278312360598145,0.22282943127102525,0.028530385137163758,0.9672131147540983,0.1795562228341584,0.022989818544221455,1.6792985778207734,1.0980381990594656,0.14058938505471014,0.15227873344157816,0.24877292266304007,0.031852108829563276,24.58606557377049,2.3070928883832176,0.2953929751439602,0.14070956930370387,0.09513951972759517,0.01218136726423549,-0.5334247650356806,0.2802643364520536,0.035884171195784346,0.9344262295081968,0.24958982745138694,0.03195670276986545,153.20070057034758,93.92139270285737,12.025402080626122,2.109160017891325,0.26303770323015113,0.03367852682630358
R_STG,TS,1.4463842032832281,0.27066149689626134,0.034654653580564514,1.5380045968941425,0.3784399620347502,0.048454271980853024,20.656295943378506,12.451741574015458,1.5942821408676664,1.2481250582591878,0.24066593860053712,0.030814115884534685,2.5491803278688523,0.9744866940804737,0.12477023584618635,-0.019953441807109347,0.15398237006870127,0.01971542222826906,0.9655138948536343,0.2934552944012177,0.03757310029492135,0.45901639344262296,0.5024529991884242,0.06433251432901176,11.570601246912952,6.943791527547831,0.889061402091702,0.9855446786385299,0.2675262061315057,0.034253220733362774,6.577868852459017,1.1587897634372657,0.14836782580868613,0.25941289391290795,0.15347995315134028,0.019651094333744654,0.6178412053032579,0.2718092743150164,0.034801611420119345,1.0,0.0,0.0,20.471834182688976,22.04577037547276,2.8226716545926007,1.09685106700432,0.444940017615307,0.05696873161275168,9.692622950819672,0.36626903426918445,0.04689594436386133,0.9621966034342704,0.34612918260504444,0.044317300594473495,1.0743091546649985,0.463560765842631,0.05935287411779425,1.0,0.0,0.0,7.629228655102641,6.654735464182122,0.8520515656126711,0.742093189714272,0.35454162384365523,0.04539440332328405,10.737704918032787,0.3548069589820308,0.04542837600653822,0.8158409401493449,0.31343671755313657,0.040131459371911975,0.8632834361245635,0.3785001831192609,0.04846198250061995,1.0,0.0,0.0,4.242096072466215,3.4968904867586086,0.44773094739159813,0.5375740407610308,0.2547909383374317,0.03262263677989965,14.737704918032787,2.14399657450179,0.27451063198602593,0.19446877959436612,0.1168753176512177,0.014964351013228037,0.0506303349902646,0.28761677848241,0.03682555493323867,0.9508196721311475,0.2180389497465014,0.02791702682938754,1.6046651749283691,1.0588820465343438,0.13557595345521695,0.1373001143875095,0.23233058166418474,0.029746882789277104,19.62295081967213,0.8607445309387582,0.11020704416070266,0.23553209416516716,0.12439250852619302,0.015926828678719914,-0.0946600861932961,0.25453692022616325,0.03259011309348638,0.9836065573770492,0.12803687993289598,0.01639344262295082,2.3844031084329087,1.3162733162260303,0.16853152854850703,0.3104788716578924,0.24945848579236382,0.031939886193638925,23.098360655737704,2.3149328142359185,0.2963967747890453,0.14942981291479784,0.1240274570256222,0.015880088623572007,-0.2808091291545416,0.2407818054582214,0.030828951115480206,0.8360655737704918,0.3732884438274,0.0477946876626664,80.19531455869806,54.40994878248835,6.9664800794184805,1.8265909636175075,0.2561683587678823,0.032798997394170366
R_STG,WS,1.4092450060285153,0.2734488848485255,0.035011542037134954,1.5770465710795603,0.3842655917120234,0.04920016742837557,25.59061162930475,19.928187663255752,2.5515429711204956,1.320500528843503,0.26976729751285633,0.034540163081475415,1.889344262295082,0.8774069159602421,0.11234044395109406,-0.05454601991344608,0.18318728405207393,0.0234547282934087,1.1737480456434335,0.3343946530145144,0.04281484803822179,0.3114754098360656,0.46693981077355773,0.05978551648790317,10.78536283475152,7.1611099933935405,0.9168861804103903,0.9457395559819074,0.27698032442975457,0.035463696542787054,7.098360655737705,0.6196078876404251,0.07933266071529241,0.21087573777754906,0.18297818250606476,0.02342795558386854,0.5912035751462194,0.32876462416203256,0.04209399671001783,0.9672131147540983,0.1795562228341584,0.022989818544221455,35.8742614962132,37.955464220614985,4.85969921521221,1.3548738585342373,0.43577345943223683,0.05579507410326802,9.598360655737705,0.32684950832592125,0.04184879125365206,1.1854798641803677,0.34942888793633065,0.044739784569789325,1.3795609734056882,0.45680489172029015,0.058487873073950335,1.0,0.0,0.0,10.910884147837752,7.95118550351882,1.0180449836382222,0.913749333047038,0.3482149721879709,0.044584358584867936,10.717213114754099,0.32105104032194565,0.0411063735020323,0.9141888064527863,0.3264148137756157,0.041793134319707104,1.0401169668416563,0.34664557220780756,0.044383417508041076,1.0,0.0,0.0,5.824767445739815,5.085767832306427,0.6511658453116027,0.6530251014431315,0.29094447856210576,0.03725162326879536,15.995901639344263,2.271880555141621,0.2908844978605488,0.2838251410154815,0.16885071451836114,0.0216191186613711,0.16889478523762214,0.34899182940128975,0.04468382495861466,1.0,0.0,0.0,2.584879716256817,1.894462550294435,0.24256107408941646,0.3241561461781296,0.2675084367801428,0.034250945601055835,19.639344262295083,0.8235145593783969,0.10544023476212352,0.3449038889514948,0.16957082639893536,0.021711319539762436,0.10109148614895322,0.3194299039552384,0.04089880825969335,1.0,0.0,0.0,2.595096174185762,1.5823066689120366,0.202593608984511,0.3467540363257705,0.23790808293964674,0.03046100865040901,22.807377049180328,1.9145242243086087,0.24512970823642213,0.12687916710777275,0.13980058421643693,0.017899630615868647,-0.20554901303403164,0.22737694289311003,0.029112634336714075,0.8360655737704918,0.3732884438274,0.047794687662666396,108.52233517346549,71.28960914028491,9.127699125957744,1.957615838100188,0.2617816162313124,0.033517701366047994
SPG,ESS1,1.607418361971928,0.293844900682763,0.037622984267612666,1.5731033126039504,0.34345454356879507,0.0439748481573254,27.61914908218764,13.887409779886035,1.7781006185661934,1.3880055572672552,0.22139264544688927,0.028346423563109572,2.622950819672131,0.9964760312593159,0.12758568197035772,0.15810796754237877,0.10889707221705511,0.013942841360498988,1.1037005419892345,0.2749126995155767,0.035198964299904205,0.8852459016393442,0.3213700180859909,0.04114721441970862,13.257901087830273,8.946227586144476,1.145447067299542,1.0360633462682822,0.2768338138709502,0.03544493778796052,5.655737704918033,1.1412383026292003,0.14612059152855691,0.30738606999686674,0.12191496075403002,0.015609611192087468,0.6909423028896654,0.3154523321484928,0.04038953237584859,1.0,0.0,0.0,3.1584409424592383,1.7412597107664662,0.2229454605193952,0.4380991994836552,0.23344732906936483,0.02988986764270952,8.950819672131148,0.6705403171621306,0.08585389007865371,0.25825409245352104,0.16677263090571384,0.02135304731936806,0.3022547735360725,0.2731428121855415,0.03497235344833373,0.9836065573770492,0.12803687993289598,0.01639344262295082,1.4853156746415088,0.7998852672010852,0.10241481391671776,0.11379555435590413,0.22573532881609096,0.028902447192238633,11.110655737704919,0.4798536889943952,0.06143896916313259,0.16344135769364299,0.1426486486960076,0.018264287905680583,0.05541632046353812,0.24049071110250006,0.03079168030240757,0.9180327868852459,0.2765912728927599,0.03541388359785716,2.978614916270948,1.5864784060595891,0.2031277451927838,0.41985269598495967,0.21444433291627918,0.02745678330589161,15.680327868852459,1.6820939006816424,0.21537005479743213,0.1899116641934206,0.11008178008282683,0.014094527659264357,-0.15423692625256658,0.24584508154936136,0.0314772371884286,0.9344262295081968,0.24958982745138694,0.03195670276986545,0.9673802957987229,0.5504000279216165,0.07047150229006259,-0.07734103275199335,0.23522178528145563,0.03011706347968317,19.811475409836067,0.7901156794326043,0.10116394638061088,0.16990617195679378,0.1011176974608079,0.012946794488880363,-0.3394436979400016,0.24511174948184689,0.031383343638549305,0.9508196721311475,0.21803894974650145,0.027917026829387542,2.1124678313582783,1.5236061434906478,0.19507777685913477,0.2305982550140085,0.28653273199872675,0.03668675700376564,24.225409836065573,2.3535013446426944,0.30133496908592594,0.21771722707157176,0.1052445292681622,0.01347518115750184,-0.42971932724345807,0.2870051212903693,0.03674724025478126,1.0,0.0,0.0,57.35334088544822,28.508611736004955,3.6501536978964153,1.7083787181517662,0.21131205734083022,0.02705573651412111
SPG,LSS1,2.0707730426426743,0.29892113143018967,0.038272929014332616,2.1384211755507074,0.37877170539539656,0.04849674736568864,69.93185928325234,41.824590453406564,5.3550900661253635,1.7714236570974824,0.26019888584970796,0.03331505350621236,3.0860655737704916,0.5100760684725517,0.06530854833566373,0.23864065754341823,0.16583629427142735,0.021233161698147148,1.3713357147306158,0.3374378911261339,0.043204494750926435,0.9344262295081968,0.24958982745138694,0.03195670276986545,28.52480062880374,21.901286425099094,2.804172380386377,1.3441497232722495,0.31188155194983325,0.03993234082028606,5.454918032786885,1.051297013139515,0.13460478944515625,0.3868648152001211,0.15686360500127258,0.02008432655938916,1.0191025941599194,0.38020732931388873,0.048680560172969414,1.0,0.0,0.0,3.5980851900365174,2.1227914833167585,0.27179559827200195,0.48446343016269394,0.2528382364852586,0.03237261892730821,8.782786885245901,0.70337787650627,0.09005830872168863,0.17099772844650377,0.12300568929646184,0.015749264671514194,0.3590465019587343,0.27262302799410587,0.034905801902223865,0.9180327868852459,0.27659127289275987,0.03541388359785716,1.7220425747674775,1.1746798184464793,0.1504023388740279,0.14577804381239737,0.28109643127665107,0.03599071002093412,11.114754098360656,0.5155372814109473,0.06600778500094506,0.13010514478882834,0.15977326292548719,0.02045687008167762,0.10387661398759479,0.31433861761515447,0.040246935841864034,0.7868852459016393,0.41290653092278456,0.05286726392326917,3.822263154172192,2.471556471280003,0.31645037916064983,0.4986387151780994,0.27159941455309916,0.034774741630979995,15.557377049180328,1.593210492097999,0.2039897004845816,0.2519152544087369,0.15636080308822045,0.020019949371217673,-0.06765206398472116,0.3083351710823923,0.0394782732789652,0.9508196721311475,0.21803894974650143,0.027917026829387542,0.8946964268455578,0.5384159700078855,0.06893710090585335,-0.11949723258846895,0.2508248433447613,0.03211483035152065,19.75409836065574,0.8055689025965443,0.10314252885942851,0.16471806438247047,0.0742894920862209,0.009511794778519291,-0.37718715337458064,0.2567162576840646,0.03286914866191696,1.0,0.0,0.0,1.6311860461732894,1.167423647004357,0.14947328132232038,0.12331399666744372,0.27746034505448725,0.03552515688588127,24.56967213114754,2.3940599875616555,0.3065279711795821,0.18250218200733206,0.08720908433915202,0.011165979060589805,-0.552680508607595,0.3076060635466996,0.039384920624959546,1.0,0.0,0.0,121.63077001812717,69.1098623076248,8.848611142460328,2.0142280318994294,0.25735125335549197,0.03295045152645742
